AVERAGE:	-73.400000	0.000022	4324.900000	5.605904
AVERAGE:	-1411.900000	0.000025	2119.300000	2.764330
AVERAGE:	2339.100000	0.000021	5352.700000	1.998674
AVERAGE:	-69.200000	0.000020	5303.800000	2.372774
AVERAGE:	101.200000	0.000020	5316.400000	2.608597
AVERAGE:	63.200000	0.000018	5292.900000	2.642980
AVERAGE:	-87.200000	0.000019	5298.100000	2.593881
AVERAGE:	-153.800000	0.000019	5315.700000	2.636302
AVERAGE:	1035.300000	0.000018	4300.900000	1.884564
AVERAGE:	-629.400000	0.000021	1009.600000	1.184235
AVERAGE:	-637.400000	0.000020	975.700000	1.097395
AVERAGE:	-1490.800000	0.000018	67.000000	0.166075
AVERAGE:	-1549.100000	0.000017	6.400000	0.133100
AVERAGE:	2.900000	0.000019	1867.800000	1.861439
AVERAGE:	-368.000000	0.000019	1119.200000	1.226315
