AVERAGE:	30885.000000	0.601702	246831.500000	15.577612
AVERAGE:	30979.000000	0.605061	246221.100000	17.456664
AVERAGE:	37782.000000	0.520741	246507.800000	14.252462
AVERAGE:	5200.000000	1.076505	13346.200000	2.323079
AVERAGE:	14452.000000	1.076060	99096.400000	12.699180
AVERAGE:	10978.000000	1.076006	57362.600000	8.436976
AVERAGE:	1030.000000	1.075537	1110.000000	1.253056
AVERAGE:	13318.000000	1.075208	84863.300000	11.002880
AVERAGE:	13894.000000	1.075050	91239.300000	9.840719
AVERAGE:	11440.000000	1.074855	61997.300000	8.001120
AVERAGE:	24057.000000	0.879101	254654.800000	16.670985
AVERAGE:	44432.000000	0.460601	254127.200000	11.962423
AVERAGE:	40009.000000	0.547852	253781.100000	14.283846
AVERAGE:	31376.000000	0.468233	254010.400000	18.345223
AVERAGE:	38049.000000	0.508162	253752.500000	15.870701
AVERAGE:	30974.000000	0.487702	253514.700000	14.554198
AVERAGE:	20271.000000	0.878775	191505.000000	15.097830
AVERAGE:	18045.000000	0.878863	154795.200000	13.635167
AVERAGE:	6099.000000	0.878799	16290.500000	2.704208
AVERAGE:	-462.000000	0.879323	-462.000000	0.942654
AVERAGE:	825.000000	0.879456	881.000000	1.000822
AVERAGE:	13857.000000	0.879194	91372.600000	11.171656
AVERAGE:	11445.000000	0.878882	61829.300000	7.523758
AVERAGE:	24988.000000	0.905221	237431.600000	13.217038
AVERAGE:	37782.000000	0.407968	236528.800000	12.615346
AVERAGE:	35792.000000	0.506230	236812.900000	13.705180
AVERAGE:	44897.000000	0.466912	236729.500000	14.649086
AVERAGE:	40108.000000	0.483934	236840.800000	14.161018
AVERAGE:	30732.000000	0.479164	236720.600000	15.745114
AVERAGE:	6696.000000	0.905724	16598.400000	2.110483
AVERAGE:	24897.000000	0.905840	236131.000000	13.180847
AVERAGE:	3678.000000	0.905303	6047.000000	1.306754
AVERAGE:	23399.000000	0.905295	214733.100000	17.118553
AVERAGE:	21474.000000	0.904782	187268.000000	11.792904
AVERAGE:	13818.000000	0.905342	87070.700000	8.868073
AVERAGE:	11484.000000	0.904952	60574.600000	7.958425
AVERAGE:	24720.000000	1.125600	256422.000000	12.538691
AVERAGE:	38150.000000	0.513802	255860.400000	15.596314
AVERAGE:	38251.000000	0.633193	255988.800000	17.266423
AVERAGE:	44139.000000	0.579496	255856.400000	14.043898
AVERAGE:	44724.000000	0.615215	255665.900000	13.769013
AVERAGE:	60797.000000	0.569108	255661.300000	14.894464
AVERAGE:	3134.000000	1.124449	6611.200000	1.977214
AVERAGE:	1416.000000	1.124582	1416.000000	1.187999
AVERAGE:	9248.000000	1.123910	43728.300000	5.123353
AVERAGE:	5840.000000	1.123934	18065.300000	2.452734
AVERAGE:	792.000000	1.123984	792.000000	1.187567
AVERAGE:	13358.000000	1.124025	94463.400000	10.027316
AVERAGE:	11270.000000	1.125568	67130.200000	8.345935
AVERAGE:	18614.000000	1.088826	178914.400000	14.530855
AVERAGE:	23795.000000	0.723163	178449.700000	19.992621
AVERAGE:	35180.000000	0.737367	178612.600000	18.504209
AVERAGE:	34910.000000	0.541517	178417.200000	16.218100
AVERAGE:	33649.000000	0.589227	178639.400000	14.804539
AVERAGE:	39989.000000	0.600178	178388.300000	14.748595
AVERAGE:	-141.000000	1.089304	-141.000000	1.159599
AVERAGE:	7286.000000	1.089468	9435.000000	1.460449
AVERAGE:	3608.000000	1.089519	3608.000000	1.163060
AVERAGE:	15104.000000	1.089467	120686.500000	15.792744
AVERAGE:	2516.000000	1.089499	2516.000000	1.163005
AVERAGE:	11552.000000	1.089078	49882.500000	6.221043
AVERAGE:	8954.000000	1.089173	22491.700000	2.622347
AVERAGE:	138274.000000	0.177913	815717.100000	4.383933
AVERAGE:	159000.000000	0.147582	812284.100000	4.502752
AVERAGE:	182816.000000	0.367313	810093.000000	4.613971
AVERAGE:	159047.000000	0.182366	813680.100000	4.636997
AVERAGE:	147801.000000	0.119881	811255.800000	4.294387
AVERAGE:	179772.000000	0.158918	812740.000000	4.546703
AVERAGE:	25776.000000	0.178253	26528.000000	0.230142
AVERAGE:	80930.000000	0.178361	185656.100000	1.229210
AVERAGE:	121320.000000	0.178278	632550.100000	5.663513
AVERAGE:	29214.000000	0.178942	29966.000000	0.237358
AVERAGE:	10543.000000	0.178968	10543.000000	0.214633
AVERAGE:	85368.000000	0.178932	213758.400000	1.315303
AVERAGE:	59928.000000	0.179050	60680.000000	0.236870
AVERAGE:	1262.000000	0.840825	12312.700000	7.436612
AVERAGE:	1951.000000	0.385107	12267.500000	9.707911
AVERAGE:	2075.000000	0.501847	12280.100000	9.378487
AVERAGE:	2001.000000	0.405738	12256.900000	10.577890
AVERAGE:	2308.000000	0.406227	12274.600000	10.317778
AVERAGE:	2461.000000	0.542078	12269.200000	12.247584
AVERAGE:	1034.000000	0.840889	8587.100000	10.234886
AVERAGE:	1178.000000	0.841097	10926.700000	9.198058
AVERAGE:	230.000000	0.842011	244.000000	1.003573
AVERAGE:	1190.000000	0.842030	11123.600000	8.233912
AVERAGE:	506.000000	0.842134	520.000000	1.003259
AVERAGE:	758.000000	0.842570	2210.900000	2.567692
AVERAGE:	596.000000	0.842635	610.000000	1.002076
AVERAGE:	771.000000	0.201071	5352.800000	2.286415
AVERAGE:	1142.000000	0.177255	5308.600000	2.479868
AVERAGE:	1499.000000	0.182753	5324.400000	2.943912
AVERAGE:	1121.000000	0.192086	5296.100000	2.405087
AVERAGE:	1727.000000	0.192205	5278.500000	2.890775
AVERAGE:	1147.000000	0.155235	5315.100000	2.769674
AVERAGE:	666.000000	0.201542	4303.500000	2.241933
AVERAGE:	295.000000	0.201432	984.200000	1.279575
AVERAGE:	288.000000	0.201616	927.500000	1.198492
AVERAGE:	72.000000	0.201457	72.000000	0.231453
AVERAGE:	36.000000	0.201444	36.000000	0.231350
AVERAGE:	407.000000	0.201453	1868.200000	1.838134
AVERAGE:	316.000000	0.201375	1123.300000	1.500761
