18.38	12.08	14.42	6.08	9.85	6.00	5.39	10.30	8.94	16.12	0.00	12.65	10.63	11.40	15.52	13.89	11.31	12.04	11.18	14.76	25.08	28.64	29.55	26.57	27.20	28.16	27.51	33.62	31.38	26.00	27.31	18.03	19.03	15.03	19.00	14.00	15.00	31.78	32.70	27.46	34.54	25.02	39.05	40.02	38.83	41.44	39.81	37.34	38.33	35.13	36.12	35.06	43.05	40.79	22.02	23.02	23.09	24.08	22.56	23.54	20.40	21.38	22.14	23.09	22.47	23.41	25.63	26.57	28.16	29.97	36.06	6.32	
12.08	1.41	4.00	16.40	20.62	15.62	7.28	21.40	20.00	26.91	12.65	0.00	5.00	4.24	3.00	3.00	5.66	5.00	2.24	3.16	17.80	21.26	21.93	18.38	18.44	19.21	19.10	25.50	23.35	18.44	19.85	7.81	8.60	4.24	8.06	4.47	5.00	19.24	20.12	15.03	21.93	13.93	29.07	29.97	28.64	30.68	29.55	26.57	27.51	24.04	25.00	23.77	31.58	30.46	11.18	12.08	11.18	12.17	10.05	11.05	8.00	9.00	9.49	10.44	9.85	10.77	13.00	13.93	15.52	17.49	24.74	6.32	
16.64	3.61	4.12	15.81	20.00	15.26	5.83	20.62	19.21	26.40	10.63	5.00	0.00	1.00	7.62	4.00	1.00	1.41	5.83	5.00	22.67	26.17	26.87	23.35	23.43	24.21	24.08	30.48	28.32	23.35	24.76	12.81	13.60	9.22	13.04	9.22	9.90	21.84	22.80	19.10	24.74	18.79	34.00	34.89	33.54	35.47	34.44	31.38	32.31	28.79	29.73	28.46	36.14	35.34	16.12	17.00	15.81	16.76	14.14	15.13	12.37	13.34	13.00	14.00	13.04	14.04	16.12	17.12	19.03	19.92	29.41	5.39	
16.12	2.83	3.16	16.40	20.62	15.81	6.40	21.26	19.85	27.02	11.40	4.24	1.00	0.00	6.71	3.00	1.41	1.00	5.39	4.00	22.02	25.50	26.17	22.63	22.67	23.43	23.35	29.73	27.59	22.67	24.08	12.04	12.81	8.49	12.21	8.60	9.22	20.88	21.84	18.11	23.77	17.89	33.12	34.00	32.65	34.54	33.54	30.46	31.38	27.86	28.79	27.51	35.17	34.44	15.26	16.12	14.87	15.81	13.15	14.14	11.40	12.37	12.00	13.00	12.04	13.04	15.13	16.12	18.03	18.97	28.46	5.83	
11.18	4.12	5.00	18.87	23.02	18.03	10.20	23.85	22.47	29.21	15.52	3.00	7.62	6.71	0.00	4.24	8.06	7.21	4.47	3.61	16.12	19.42	20.00	16.40	16.28	16.97	17.03	23.35	21.26	16.64	18.03	5.83	6.40	3.00	5.66	4.12	4.00	16.64	17.49	12.04	19.24	11.18	26.42	27.29	25.94	27.86	26.83	23.77	24.70	21.19	22.14	20.88	28.64	27.73	8.60	9.43	8.25	9.22	7.07	8.06	5.00	6.00	6.71	7.62	7.21	8.06	10.30	11.18	12.65	15.00	21.84	9.22	
14.87	2.24	1.00	18.38	22.63	17.69	8.60	23.35	21.93	29.00	13.89	3.00	4.00	3.00	4.24	0.00	4.12	3.16	5.10	1.00	20.25	23.60	24.21	20.62	20.52	21.21	21.26	27.59	25.50	20.81	22.20	10.00	10.63	6.71	9.90	7.28	7.62	18.03	18.97	15.13	20.88	15.26	30.53	31.38	30.02	31.78	30.89	27.73	28.64	25.08	26.00	24.70	32.28	31.76	12.81	13.60	12.08	13.00	10.20	11.18	8.54	9.49	9.00	10.00	9.06	10.05	12.17	13.15	15.03	16.16	25.63	7.81	
17.49	4.24	4.00	16.64	20.81	16.12	6.71	21.40	20.00	27.20	11.31	5.66	1.00	1.41	8.06	4.12	0.00	1.00	6.71	5.10	23.43	26.91	27.59	24.04	24.08	24.84	24.76	31.14	29.00	24.08	25.50	13.45	14.21	9.90	13.60	10.00	10.63	21.59	22.56	19.24	24.52	19.24	34.48	35.36	34.00	35.85	34.89	31.78	32.70	29.15	30.08	28.79	36.40	35.78	16.64	17.49	16.16	17.09	14.32	15.30	12.65	13.60	13.04	14.04	13.00	14.00	16.03	17.03	19.00	19.65	29.73	6.32	
17.00	3.61	3.00	17.20	21.40	16.64	7.21	22.02	20.62	27.80	12.04	5.00	1.41	1.00	7.21	3.16	1.00	0.00	6.32	4.12	22.80	26.25	26.91	23.35	23.35	24.08	24.04	30.41	28.28	23.43	24.84	12.73	13.45	9.22	12.81	9.43	10.00	20.62	21.59	18.25	23.54	18.36	33.62	34.48	33.12	34.93	34.00	30.87	31.78	28.23	29.15	27.86	35.44	34.89	15.81	16.64	15.23	16.16	13.34	14.32	11.70	12.65	12.04	13.04	12.00	13.00	15.03	16.03	18.00	18.68	28.79	6.71	
10.82	3.00	6.08	14.42	18.60	13.60	6.00	19.42	18.03	24.84	11.18	2.24	5.83	5.39	4.47	5.10	6.71	6.32	0.00	5.39	16.97	20.52	21.26	17.80	18.03	18.87	18.60	25.00	22.80	17.69	19.10	7.62	8.54	4.12	8.25	3.61	4.47	21.10	21.95	16.28	23.71	14.32	29.15	30.08	28.79	31.05	29.73	26.93	27.89	24.52	25.50	24.33	32.25	30.68	11.40	12.37	12.00	13.00	11.40	12.37	9.22	10.20	11.18	12.08	11.66	12.53	14.76	15.65	17.09	19.42	25.32	5.00	
14.56	2.83	1.41	19.10	23.35	18.38	9.43	24.08	22.67	29.70	14.76	3.16	5.00	4.00	3.61	1.00	5.10	4.12	5.39	0.00	19.72	23.02	23.60	20.00	19.85	20.52	20.62	26.91	24.84	20.25	21.63	9.43	10.00	6.32	9.22	7.07	7.28	17.09	18.03	14.14	19.92	14.42	29.68	30.53	29.15	30.87	30.02	26.83	27.73	24.17	25.08	23.77	31.32	30.89	12.04	12.81	11.18	12.08	9.22	10.20	7.62	8.54	8.00	9.00	8.06	9.06	11.18	12.17	14.04	15.23	24.70	8.60	
6.71	19.21	21.10	24.33	27.02	23.35	21.63	28.02	27.07	31.26	25.08	17.80	22.67	22.02	16.12	20.25	23.43	22.80	16.97	19.72	0.00	3.61	4.47	2.24	3.61	4.47	3.16	8.54	6.32	1.00	2.24	10.30	9.85	13.60	10.77	13.45	12.81	23.77	24.04	15.52	24.70	9.22	15.03	16.03	15.13	18.44	16.12	14.87	15.81	13.89	14.76	14.42	21.54	17.12	9.06	9.00	12.00	12.04	15.03	15.00	14.32	14.14	17.12	17.03	18.11	18.03	19.03	19.10	18.44	23.35	15.26	20.81	
10.30	22.67	24.41	27.66	30.15	26.68	25.24	31.14	30.27	34.06	28.64	21.26	26.17	25.50	19.42	23.60	26.91	26.25	20.52	23.02	3.61	0.00	1.00	3.16	4.00	4.12	3.00	5.10	3.00	2.83	1.41	13.60	13.04	17.03	13.89	16.97	16.28	25.18	25.32	17.03	25.71	11.05	12.37	13.34	12.65	16.16	13.60	13.04	13.89	12.73	13.45	13.45	19.72	14.56	11.70	11.40	14.32	14.14	17.46	17.26	17.09	16.76	19.65	19.42	20.62	20.40	21.10	21.02	20.02	25.02	14.14	24.41	
11.18	23.35	25.00	28.64	31.14	27.66	26.08	32.14	31.26	35.06	29.55	21.93	26.87	26.17	20.00	24.21	27.59	26.91	21.26	23.60	4.47	1.00	0.00	3.61	4.12	4.00	3.16	4.12	2.00	3.61	2.24	14.21	13.60	17.69	14.42	17.69	16.97	25.08	25.18	17.00	25.50	11.18	11.40	12.37	11.70	15.23	12.65	12.21	13.04	12.04	12.73	12.81	18.87	13.60	12.08	11.70	14.56	14.32	17.72	17.46	17.46	17.09	19.92	19.65	20.88	20.62	21.21	21.10	20.00	25.00	13.45	25.24	
8.25	19.80	21.40	26.17	29.00	25.18	22.83	30.00	29.02	33.38	26.57	18.38	23.35	22.63	16.40	20.62	24.04	23.35	17.80	20.00	2.24	3.16	3.61	0.00	1.41	2.24	1.00	7.21	5.00	1.41	2.00	10.63	10.00	14.14	10.82	14.21	13.45	22.36	22.56	14.14	23.09	8.00	13.00	14.00	13.04	16.28	14.04	12.65	13.60	11.66	12.53	12.21	19.31	15.03	8.54	8.25	11.18	11.05	14.32	14.14	13.93	13.60	16.49	16.28	17.46	17.26	18.03	18.00	17.12	22.09	13.04	21.95	
9.06	19.85	21.26	27.07	30.02	26.08	23.26	31.02	30.00	34.53	27.20	18.44	23.43	22.67	16.28	20.52	24.08	23.35	18.03	19.85	3.61	4.00	4.12	1.41	0.00	1.00	1.00	7.07	5.00	2.83	3.16	10.63	9.90	14.21	10.63	14.42	13.60	21.21	21.38	13.04	21.84	7.07	12.04	13.04	12.00	15.13	13.00	11.40	12.37	10.30	11.18	10.82	18.03	14.00	8.06	7.62	10.44	10.20	13.60	13.34	13.42	13.00	15.81	15.52	16.76	16.49	17.12	17.03	16.03	21.02	11.66	22.36	
10.05	20.62	21.93	28.07	31.02	27.07	24.17	32.02	31.00	35.51	28.16	19.21	24.21	23.43	16.97	21.21	24.84	24.08	18.87	20.52	4.47	4.12	4.00	2.24	1.00	0.00	1.41	6.40	4.47	3.61	3.61	11.40	10.63	15.00	11.31	15.26	14.42	21.10	21.21	13.00	21.59	7.28	11.05	12.04	11.00	14.14	12.00	10.44	11.40	9.43	10.30	10.00	17.09	13.00	8.60	8.06	10.77	10.44	13.93	13.60	13.89	13.42	16.16	15.81	17.09	16.76	17.26	17.12	16.00	21.00	10.82	23.26	
9.22	20.52	22.02	27.17	30.00	26.17	23.71	31.00	30.02	34.37	27.51	19.10	24.08	23.35	17.03	21.26	24.76	24.04	18.60	20.62	3.16	3.00	3.16	1.00	1.00	1.41	0.00	6.40	4.24	2.24	2.24	11.31	10.63	14.87	11.40	15.00	14.21	22.20	22.36	14.04	22.80	8.06	12.00	13.00	12.04	15.30	13.04	11.70	12.65	10.82	11.66	11.40	18.38	14.04	8.94	8.54	11.40	11.18	14.56	14.32	14.32	13.93	16.76	16.49	17.72	17.46	18.11	18.03	17.03	22.02	12.21	22.83	
15.23	26.91	28.32	32.76	35.23	31.78	30.02	36.22	35.36	39.01	33.62	25.50	30.48	29.73	23.35	27.59	31.14	30.41	25.00	26.91	8.54	5.10	4.12	7.21	7.07	6.40	6.40	0.00	2.24	7.62	6.32	17.69	16.97	21.26	17.69	21.40	20.62	26.08	26.02	18.44	26.02	13.42	8.06	8.94	8.60	12.21	9.43	10.00	10.63	10.77	11.18	11.70	16.28	10.30	15.00	14.42	17.00	16.55	20.12	19.70	20.25	19.72	22.36	21.93	23.26	22.85	23.09	22.80	21.38	26.31	12.08	29.15	
13.00	24.76	26.25	30.59	33.14	29.61	27.78	34.13	33.24	37.05	31.38	23.35	28.32	27.59	21.26	25.50	29.00	28.28	22.80	24.84	6.32	3.00	2.00	5.00	5.00	4.47	4.24	2.24	0.00	5.39	4.12	15.56	14.87	19.10	15.62	19.21	18.44	25.00	25.02	17.12	25.18	11.70	9.49	10.44	9.85	13.42	10.77	10.63	11.40	10.82	11.40	11.66	17.20	11.70	13.04	12.53	15.23	14.87	18.38	18.03	18.36	17.89	20.62	20.25	21.54	21.19	21.59	21.38	20.10	25.08	12.21	26.93	
7.62	19.85	21.63	25.32	28.02	24.33	22.47	29.02	28.07	32.25	26.00	18.44	23.35	22.67	16.64	20.81	24.08	23.43	17.69	20.25	1.00	2.83	3.61	1.41	2.83	3.61	2.24	7.62	5.39	0.00	1.41	10.82	10.30	14.21	11.18	14.14	13.45	23.54	23.77	15.30	24.35	9.06	14.04	15.03	14.14	17.46	15.13	13.93	14.87	13.04	13.89	13.60	20.62	16.12	9.22	9.06	12.04	12.00	15.13	15.03	14.56	14.32	17.26	17.12	18.25	18.11	19.00	19.03	18.25	23.19	14.42	21.63	
8.94	21.26	23.02	26.48	29.07	25.50	23.85	30.07	29.15	33.14	27.31	19.85	24.76	24.08	18.03	22.20	25.50	24.84	19.10	21.63	2.24	1.41	2.24	2.00	3.16	3.61	2.24	6.32	4.12	1.41	0.00	12.21	11.66	15.62	12.53	15.56	14.87	24.33	24.52	16.12	25.00	10.00	13.15	14.14	13.34	16.76	14.32	13.42	14.32	12.81	13.60	13.45	20.12	15.30	10.44	10.20	13.15	13.04	16.28	16.12	15.81	15.52	18.44	18.25	19.42	19.24	20.02	20.00	19.10	24.08	14.21	23.02	
6.08	9.22	10.82	19.65	23.41	18.68	13.34	24.35	23.09	29.07	18.03	7.81	12.81	12.04	5.83	10.00	13.45	12.73	7.62	9.43	10.30	13.60	14.21	10.63	10.63	11.40	11.31	17.69	15.56	10.82	12.21	0.00	1.00	3.61	1.41	4.12	3.16	17.80	18.44	10.82	19.80	7.00	21.54	22.47	21.19	23.54	22.14	19.42	20.40	17.12	18.11	17.03	25.02	23.09	4.00	5.00	5.83	6.71	7.21	7.81	5.39	5.83	8.54	8.94	9.49	9.85	11.66	12.21	12.73	16.64	18.03	12.37	
6.32	10.00	11.40	20.62	24.35	19.65	14.32	25.30	24.04	29.97	19.03	8.60	13.60	12.81	6.40	10.63	14.21	13.45	8.54	10.00	9.85	13.04	13.60	10.00	9.90	10.63	10.63	16.97	14.87	10.30	11.66	1.00	0.00	4.47	1.00	5.10	4.12	17.20	17.80	10.00	19.10	6.00	20.62	21.54	20.25	22.56	21.19	18.44	19.42	16.12	17.12	16.03	24.02	22.14	3.00	4.00	5.00	5.83	6.71	7.21	5.10	5.39	8.25	8.54	9.22	9.49	11.18	11.66	12.04	16.12	17.03	13.34	
8.25	5.66	7.62	17.46	21.47	16.55	10.05	22.36	21.02	27.46	15.03	4.24	9.22	8.49	3.00	6.71	9.90	9.22	4.12	6.32	13.60	17.03	17.69	14.14	14.21	15.00	14.87	21.26	19.10	14.21	15.62	3.61	4.47	0.00	4.12	1.41	1.00	18.44	19.21	12.65	20.81	10.20	25.08	26.00	24.70	26.93	25.63	22.80	23.77	20.40	21.38	20.22	28.16	26.57	7.28	8.25	8.06	9.06	8.06	8.94	5.83	6.71	8.49	9.22	9.22	9.90	12.04	12.81	13.89	16.97	21.21	9.06	
7.28	9.43	10.63	20.88	24.70	19.92	14.14	25.63	24.35	30.41	19.00	8.06	13.04	12.21	5.66	9.90	13.60	12.81	8.25	9.22	10.77	13.89	14.42	10.82	10.63	11.31	11.40	17.69	15.62	11.18	12.53	1.41	1.00	4.12	0.00	5.00	4.00	16.40	17.03	9.43	18.38	6.08	21.02	21.93	20.62	22.80	21.54	18.68	19.65	16.28	17.26	16.12	24.08	22.47	3.16	4.12	4.47	5.39	5.83	6.40	4.12	4.47	7.28	7.62	8.25	8.54	10.30	10.82	11.31	15.26	17.12	13.15	
7.62	5.83	8.25	16.16	20.12	15.23	9.22	21.02	19.70	26.08	14.00	4.47	9.22	8.60	4.12	7.28	10.00	9.43	3.61	7.07	13.45	16.97	17.69	14.21	14.42	15.26	15.00	21.40	19.21	14.14	15.56	4.12	5.10	1.41	5.00	0.00	1.00	19.85	20.62	13.93	22.20	11.05	25.63	26.57	25.30	27.66	26.25	23.54	24.52	21.21	22.20	21.10	29.07	27.20	8.06	9.06	9.22	10.20	9.43	10.30	7.21	8.06	9.90	10.63	10.63	11.31	13.45	14.21	15.26	18.38	22.09	8.25	
7.28	6.40	8.54	17.09	21.02	16.16	10.20	21.93	20.62	26.93	15.00	5.00	9.90	9.22	4.00	7.62	10.63	10.00	4.47	7.28	12.81	16.28	16.97	13.45	13.60	14.42	14.21	20.62	18.44	13.45	14.87	3.16	4.12	1.00	4.00	1.00	0.00	19.10	19.85	13.00	21.40	10.05	24.70	25.63	24.35	26.68	25.30	22.56	23.54	20.22	21.21	20.10	28.07	26.25	7.07	8.06	8.25	9.22	8.60	9.43	6.40	7.21	9.22	9.90	10.00	10.63	12.73	13.45	14.42	17.69	21.10	9.22	
23.32	19.70	17.72	35.51	39.66	34.67	26.40	40.50	39.12	45.80	31.78	19.24	21.84	20.88	16.64	18.03	21.59	20.62	21.10	17.09	23.77	25.18	25.08	22.36	21.21	21.10	22.20	26.08	25.00	23.54	24.33	17.80	17.20	18.44	16.40	19.85	19.10	0.00	1.00	8.25	3.00	14.56	23.77	24.17	22.85	22.47	23.26	19.70	20.12	17.09	17.46	16.16	20.52	23.71	15.65	15.23	12.53	12.08	10.63	10.00	12.73	12.04	10.00	9.22	9.43	8.60	6.40	5.66	5.39	2.00	16.55	25.50	
23.85	20.62	18.68	36.36	40.50	35.51	27.31	41.34	39.96	46.62	32.70	20.12	22.80	21.84	17.49	18.97	22.56	21.59	21.95	18.03	24.04	25.32	25.18	22.56	21.38	21.21	22.36	26.02	25.02	23.77	24.52	18.44	17.80	19.21	17.03	20.62	19.85	1.00	0.00	8.54	2.00	14.87	23.41	23.77	22.47	21.95	22.85	19.31	19.70	16.76	17.09	15.81	19.85	23.26	16.12	15.65	13.04	12.53	11.31	10.63	13.45	12.73	10.82	10.00	10.30	9.43	7.21	6.40	5.83	3.00	16.16	26.40	
15.62	16.00	15.30	30.08	34.01	29.15	22.20	34.93	33.62	39.82	27.46	15.03	19.10	18.11	12.04	15.13	19.24	18.25	16.28	14.14	15.52	17.03	17.00	14.14	13.04	13.00	14.04	18.44	17.12	15.30	16.12	10.82	10.00	12.65	9.43	13.93	13.00	8.25	8.54	0.00	9.43	6.32	17.80	18.44	17.03	17.80	17.69	14.14	14.87	11.31	12.04	10.63	17.46	18.38	7.81	7.21	5.00	4.24	5.00	4.00	7.07	6.08	6.32	5.39	6.71	5.83	5.00	4.47	3.00	8.00	11.40	21.21	
25.00	22.47	20.62	38.08	42.19	37.22	29.15	43.05	41.68	48.26	34.54	21.93	24.74	23.77	19.24	20.88	24.52	23.54	23.71	19.92	24.70	25.71	25.50	23.09	21.84	21.59	22.80	26.02	25.18	24.35	25.00	19.80	19.10	20.81	18.38	22.20	21.40	3.00	2.00	9.43	0.00	15.65	22.80	23.09	21.84	21.02	22.14	18.68	18.97	16.28	16.49	15.30	18.60	22.47	17.20	16.64	14.21	13.60	12.81	12.04	15.00	14.21	12.53	11.66	12.08	11.18	8.94	8.06	7.07	5.00	15.52	28.23	
10.00	15.23	15.81	26.48	30.08	25.50	20.22	31.05	29.83	35.47	25.02	13.93	18.79	17.89	11.18	15.26	19.24	18.36	14.32	14.42	9.22	11.05	11.18	8.00	7.07	7.28	8.06	13.42	11.70	9.06	10.00	7.00	6.00	10.20	6.08	11.05	10.05	14.56	14.87	6.32	15.65	0.00	15.26	16.12	14.76	16.76	15.65	12.65	13.60	10.20	11.18	10.05	18.03	16.55	3.00	2.00	3.61	3.16	6.71	6.32	7.07	6.40	8.94	8.54	9.85	9.49	10.05	10.00	9.22	14.14	11.05	19.24	
21.10	30.41	31.06	39.12	42.00	38.12	34.79	43.00	42.01	46.27	39.05	29.07	34.00	33.12	26.42	30.53	34.48	33.62	29.15	29.68	15.03	12.37	11.40	13.00	12.04	11.05	12.00	8.06	9.49	14.04	13.15	21.54	20.62	25.08	21.02	25.63	24.70	23.77	23.41	17.80	22.80	15.26	0.00	1.00	1.00	4.24	1.41	4.12	4.00	6.71	6.32	7.62	8.60	2.24	17.89	17.00	18.60	17.80	21.26	20.52	22.20	21.40	23.35	22.63	24.04	23.35	22.80	22.20	20.25	24.60	7.28	33.84	
22.09	31.30	31.91	40.11	43.00	39.12	35.74	44.00	43.01	47.27	40.02	29.97	34.89	34.00	27.29	31.38	35.36	34.48	30.08	30.53	16.03	13.34	12.37	14.00	13.04	12.04	13.00	8.94	10.44	15.03	14.14	22.47	21.54	26.00	21.93	26.57	25.63	24.17	23.77	18.44	23.09	16.12	1.00	0.00	1.41	3.61	1.00	4.47	4.12	7.21	6.71	8.06	8.06	1.41	18.79	17.89	19.42	18.60	22.02	21.26	23.02	22.20	24.08	23.35	24.76	24.04	23.43	22.80	20.81	25.06	7.62	34.79	
